22.5,KBytes,184,Kbits/sec,0.184,725
26.4,KBytes,217,Kbits/sec,0.217,726
33.1,KBytes,271,Kbits/sec,0.271,727
76.7,KBytes,628,Kbits/sec,0.628,728
104,KBytes,856,Kbits/sec,0.856,729
38.3,KBytes,314,Kbits/sec,0.314,730
181,KBytes,1.48,Mbits/sec,1.48,731
144,KBytes,1.18,Mbits/sec,1.18,732
126,KBytes,1.03,Mbits/sec,1.03,733
217,KBytes,1.78,Mbits/sec,1.78,734
194,KBytes,1.59,Mbits/sec,1.59,735
93.9,KBytes,769,Kbits/sec,0.769,736
152,KBytes,1.25,Mbits/sec,1.25,737
92.6,KBytes,758,Kbits/sec,0.758,738
110,KBytes,899,Kbits/sec,0.899,739
108,KBytes,888,Kbits/sec,0.888,740
60.8,KBytes,498,Kbits/sec,0.498,741
78,KBytes,639,Kbits/sec,0.639,742
91.2,KBytes,747,Kbits/sec,0.747,743
130,KBytes,1.06,Mbits/sec,1.06,744
138,KBytes,1.13,Mbits/sec,1.13,745
118,KBytes,964,Kbits/sec,0.964,746
145,KBytes,1.19,Mbits/sec,1.19,747
102,KBytes,834,Kbits/sec,0.834,748
118,KBytes,964,Kbits/sec,0.964,749
60.8,KBytes,498,Kbits/sec,0.498,750
1.32,KBytes,10.8,Kbits/sec,0.0108,751
152,KBytes,1.25,Mbits/sec,1.25,752
96.5,KBytes,791,Kbits/sec,0.791,753
84.6,KBytes,693,Kbits/sec,0.693,754
38.3,KBytes,314,Kbits/sec,0.314,755
55.5,KBytes,455,Kbits/sec,0.455,756
52.9,KBytes,433,Kbits/sec,0.433,757
72.7,KBytes,596,Kbits/sec,0.596,758
96.5,KBytes,791,Kbits/sec,0.791,759
106,KBytes,867,Kbits/sec,0.867,760
83.3,KBytes,682,Kbits/sec,0.682,761
200,KBytes,1.64,Mbits/sec,1.64,762
206,KBytes,1.69,Mbits/sec,1.69,763
307,KBytes,2.51,Mbits/sec,2.51,764
266,KBytes,2.18,Mbits/sec,2.18,765
394,KBytes,3.23,Mbits/sec,3.23,766
386,KBytes,3.16,Mbits/sec,3.16,767
373,KBytes,3.05,Mbits/sec,3.05,768
328,KBytes,2.69,Mbits/sec,2.69,769
286,KBytes,2.34,Mbits/sec,2.34,770
352,KBytes,2.88,Mbits/sec,2.88,771
288,KBytes,2.36,Mbits/sec,2.36,772
287,KBytes,2.35,Mbits/sec,2.35,773
259,KBytes,2.12,Mbits/sec,2.12,774
373,KBytes,3.05,Mbits/sec,3.05,775
342,KBytes,2.81,Mbits/sec,2.81,776
138,KBytes,1.13,Mbits/sec,1.13,777
208,KBytes,1.7,Mbits/sec,1.7,778
164,KBytes,1.34,Mbits/sec,1.34,779
219,KBytes,1.8,Mbits/sec,1.8,780
216,KBytes,1.77,Mbits/sec,1.77,781
250,KBytes,2.05,Mbits/sec,2.05,782
260,KBytes,2.13,Mbits/sec,2.13,783
260,KBytes,2.13,Mbits/sec,2.13,784
275,KBytes,2.25,Mbits/sec,2.25,785
316,KBytes,2.59,Mbits/sec,2.59,786
279,KBytes,2.29,Mbits/sec,2.29,787
274,KBytes,2.24,Mbits/sec,2.24,788
323,KBytes,2.64,Mbits/sec,2.64,789
354,KBytes,2.9,Mbits/sec,2.9,790
444,KBytes,3.64,Mbits/sec,3.64,791
394,KBytes,3.23,Mbits/sec,3.23,792
376,KBytes,3.08,Mbits/sec,3.08,793
292,KBytes,2.39,Mbits/sec,2.39,794
312,KBytes,2.56,Mbits/sec,2.56,795
413,KBytes,3.38,Mbits/sec,3.38,796
368,KBytes,3.01,Mbits/sec,3.01,797
372,KBytes,3.04,Mbits/sec,3.04,798
442,KBytes,3.62,Mbits/sec,3.62,799
409,KBytes,3.35,Mbits/sec,3.35,800
422,KBytes,3.46,Mbits/sec,3.46,801
389,KBytes,3.18,Mbits/sec,3.18,802
71.4,KBytes,585,Kbits/sec,0.585,803
67.4,KBytes,553,Kbits/sec,0.553,804
230,KBytes,1.88,Mbits/sec,1.88,805
7.93,KBytes,65,Kbits/sec,0.065,806
309,KBytes,2.53,Mbits/sec,2.53,807
202,KBytes,1.66,Mbits/sec,1.66,808
175,KBytes,1.43,Mbits/sec,1.43,809
126,KBytes,1.03,Mbits/sec,1.03,810
196,KBytes,1.6,Mbits/sec,1.6,811
213,KBytes,1.74,Mbits/sec,1.74,812
201,KBytes,1.65,Mbits/sec,1.65,813
179,KBytes,1.46,Mbits/sec,1.46,814
192,KBytes,1.57,Mbits/sec,1.57,815
280,KBytes,2.3,Mbits/sec,2.3,816
243,KBytes,1.99,Mbits/sec,1.99,817
328,KBytes,2.69,Mbits/sec,2.69,818
280,KBytes,2.3,Mbits/sec,2.3,819
315,KBytes,2.58,Mbits/sec,2.58,820
335,KBytes,2.74,Mbits/sec,2.74,821
391,KBytes,3.21,Mbits/sec,3.21,822
315,KBytes,2.58,Mbits/sec,2.58,823
257,KBytes,2.1,Mbits/sec,2.1,824
349,KBytes,2.86,Mbits/sec,2.86,825
377,KBytes,3.09,Mbits/sec,3.09,826
272,KBytes,2.23,Mbits/sec,2.23,827
254,KBytes,2.08,Mbits/sec,2.08,828
337,KBytes,2.76,Mbits/sec,2.76,829
331,KBytes,2.71,Mbits/sec,2.71,830
283,KBytes,2.32,Mbits/sec,2.32,831
393,KBytes,3.22,Mbits/sec,3.22,832
409,KBytes,3.35,Mbits/sec,3.35,833
444,KBytes,3.64,Mbits/sec,3.64,834
253,KBytes,2.07,Mbits/sec,2.07,835
447,KBytes,3.66,Mbits/sec,3.66,836
409,KBytes,3.35,Mbits/sec,3.35,837
402,KBytes,3.29,Mbits/sec,3.29,838
530,KBytes,4.34,Mbits/sec,4.34,839
562,KBytes,4.6,Mbits/sec,4.6,840
443,KBytes,3.63,Mbits/sec,3.63,841
418,KBytes,3.42,Mbits/sec,3.42,842
341,KBytes,2.79,Mbits/sec,2.79,843
439,KBytes,3.6,Mbits/sec,3.6,844
460,KBytes,3.77,Mbits/sec,3.77,845
267,KBytes,2.19,Mbits/sec,2.19,846
243,KBytes,1.99,Mbits/sec,1.99,847
241,KBytes,1.97,Mbits/sec,1.97,848
337,KBytes,2.76,Mbits/sec,2.76,849
309,KBytes,2.53,Mbits/sec,2.53,850
327,KBytes,2.68,Mbits/sec,2.68,851
227,KBytes,1.86,Mbits/sec,1.86,852
280,KBytes,2.3,Mbits/sec,2.3,853
276,KBytes,2.26,Mbits/sec,2.26,854
279,KBytes,2.29,Mbits/sec,2.29,855
331,KBytes,2.71,Mbits/sec,2.71,856
530,KBytes,4.34,Mbits/sec,4.34,857
473,KBytes,3.88,Mbits/sec,3.88,858
532,KBytes,4.35,Mbits/sec,4.35,859
443,KBytes,3.63,Mbits/sec,3.63,860
512,KBytes,4.19,Mbits/sec,4.19,861
469,KBytes,3.85,Mbits/sec,3.85,862
452,KBytes,3.7,Mbits/sec,3.7,863
532,KBytes,4.35,Mbits/sec,4.35,864
510,KBytes,4.18,Mbits/sec,4.18,865
488,KBytes,4,Mbits/sec,4,866
625,KBytes,5.12,Mbits/sec,5.12,867
517,KBytes,4.24,Mbits/sec,4.24,868
596,KBytes,4.89,Mbits/sec,4.89,869
467,KBytes,3.82,Mbits/sec,3.82,870
567,KBytes,4.65,Mbits/sec,4.65,871
586,KBytes,4.8,Mbits/sec,4.8,872
569,KBytes,4.66,Mbits/sec,4.66,873
497,KBytes,4.07,Mbits/sec,4.07,874
456,KBytes,3.74,Mbits/sec,3.74,875
427,KBytes,3.5,Mbits/sec,3.5,876
432,KBytes,3.54,Mbits/sec,3.54,877
504,KBytes,4.13,Mbits/sec,4.13,878
477,KBytes,3.91,Mbits/sec,3.91,879
525,KBytes,4.3,Mbits/sec,4.3,880
510,KBytes,4.18,Mbits/sec,4.18,881
370,KBytes,3.03,Mbits/sec,3.03,882
480,KBytes,3.93,Mbits/sec,3.93,883
460,KBytes,3.77,Mbits/sec,3.77,884
610,KBytes,4.99,Mbits/sec,4.99,885
541,KBytes,4.43,Mbits/sec,4.43,886
621,KBytes,5.09,Mbits/sec,5.09,887
655,KBytes,5.36,Mbits/sec,5.36,888
541,KBytes,4.43,Mbits/sec,4.43,889
592,KBytes,4.85,Mbits/sec,4.85,890
516,KBytes,4.22,Mbits/sec,4.22,891
610,KBytes,4.99,Mbits/sec,4.99,892
685,KBytes,5.61,Mbits/sec,5.61,893
516,KBytes,4.22,Mbits/sec,4.22,894
545,KBytes,4.46,Mbits/sec,4.46,895
579,KBytes,4.74,Mbits/sec,4.74,896
558,KBytes,4.57,Mbits/sec,4.57,897
520,KBytes,4.26,Mbits/sec,4.26,898
534,KBytes,4.38,Mbits/sec,4.38,899
522,KBytes,4.28,Mbits/sec,4.28,900
505,KBytes,4.14,Mbits/sec,4.14,901
495,KBytes,4.05,Mbits/sec,4.05,902
417,KBytes,3.41,Mbits/sec,3.41,903
480,KBytes,3.93,Mbits/sec,3.93,904
451,KBytes,3.69,Mbits/sec,3.69,905
498,KBytes,4.08,Mbits/sec,4.08,906
721,KBytes,5.9,Mbits/sec,5.9,907
530,KBytes,4.34,Mbits/sec,4.34,908
510,KBytes,4.18,Mbits/sec,4.18,909
530,KBytes,4.34,Mbits/sec,4.34,910
635,KBytes,5.2,Mbits/sec,5.2,911
673,KBytes,5.51,Mbits/sec,5.51,912
670,KBytes,5.49,Mbits/sec,5.49,913
651,KBytes,5.33,Mbits/sec,5.33,914
655,KBytes,5.36,Mbits/sec,5.36,915
787,KBytes,6.45,Mbits/sec,6.45,916
584,KBytes,4.79,Mbits/sec,4.79,917
38.3,KBytes,314,Kbits/sec,0.314,918
1.29,MBytes,10.8,Mbits/sec,10.8,919
410,KBytes,3.36,Mbits/sec,3.36,920
444,KBytes,3.64,Mbits/sec,3.64,921
407,KBytes,3.34,Mbits/sec,3.34,922
342,KBytes,2.81,Mbits/sec,2.81,923
443,KBytes,3.63,Mbits/sec,3.63,924
349,KBytes,2.86,Mbits/sec,2.86,925
424,KBytes,3.48,Mbits/sec,3.48,926
307,KBytes,2.51,Mbits/sec,2.51,927
427,KBytes,3.5,Mbits/sec,3.5,928
336,KBytes,2.75,Mbits/sec,2.75,929
255,KBytes,2.09,Mbits/sec,2.09,930
372,KBytes,3.04,Mbits/sec,3.04,931
534,KBytes,4.38,Mbits/sec,4.38,932
521,KBytes,4.27,Mbits/sec,4.27,933
595,KBytes,4.87,Mbits/sec,4.87,934
446,KBytes,3.65,Mbits/sec,3.65,935
538,KBytes,4.41,Mbits/sec,4.41,936
506,KBytes,4.15,Mbits/sec,4.15,937
579,KBytes,4.74,Mbits/sec,4.74,938
774,KBytes,6.34,Mbits/sec,6.34,939
729,KBytes,5.97,Mbits/sec,5.97,940
612,KBytes,5.02,Mbits/sec,5.02,941
645,KBytes,5.29,Mbits/sec,5.29,942
658,KBytes,5.39,Mbits/sec,5.39,943
595,KBytes,4.87,Mbits/sec,4.87,944
739,KBytes,6.05,Mbits/sec,6.05,945
643,KBytes,5.26,Mbits/sec,5.26,946
610,KBytes,4.99,Mbits/sec,4.99,947
624,KBytes,5.11,Mbits/sec,5.11,948
747,KBytes,6.12,Mbits/sec,6.12,949
828,KBytes,6.78,Mbits/sec,6.78,950
516,KBytes,4.22,Mbits/sec,4.22,951
649,KBytes,5.32,Mbits/sec,5.32,952
672,KBytes,5.5,Mbits/sec,5.5,953
619,KBytes,5.07,Mbits/sec,5.07,954
797,KBytes,6.53,Mbits/sec,6.53,955
755,KBytes,6.19,Mbits/sec,6.19,956
464,KBytes,3.8,Mbits/sec,3.8,957
815,KBytes,6.67,Mbits/sec,6.67,958
1023,KBytes,8.38,Mbits/sec,8.38,959
1,MBytes,8.39,Mbits/sec,8.39,960
1.24,MBytes,10.4,Mbits/sec,10.4,961
1005,KBytes,8.23,Mbits/sec,8.23,962
735,KBytes,6.02,Mbits/sec,6.02,963
943,KBytes,7.72,Mbits/sec,7.72,964
760,KBytes,6.23,Mbits/sec,6.23,965
615,KBytes,5.04,Mbits/sec,5.04,966
532,KBytes,4.35,Mbits/sec,4.35,967
528,KBytes,4.32,Mbits/sec,4.32,968
550,KBytes,4.51,Mbits/sec,4.51,969
599,KBytes,4.91,Mbits/sec,4.91,970
497,KBytes,4.07,Mbits/sec,4.07,971
497,KBytes,4.07,Mbits/sec,4.07,972
619,KBytes,5.07,Mbits/sec,5.07,973
799,KBytes,6.54,Mbits/sec,6.54,974
1012,KBytes,8.29,Mbits/sec,8.29,975
994,KBytes,8.15,Mbits/sec,8.15,976
998,KBytes,8.18,Mbits/sec,8.18,977
1016,KBytes,8.32,Mbits/sec,8.32,978
1.35,MBytes,11.3,Mbits/sec,11.3,979
1.32,MBytes,11.1,Mbits/sec,11.1,980
1.28,MBytes,10.7,Mbits/sec,10.7,981
1.66,MBytes,13.9,Mbits/sec,13.9,982
1.03,MBytes,8.62,Mbits/sec,8.62,983
1.19,MBytes,9.94,Mbits/sec,9.94,984
1.63,MBytes,13.7,Mbits/sec,13.7,985
1.28,MBytes,10.8,Mbits/sec,10.8,986
1.56,MBytes,13.1,Mbits/sec,13.1,987
1.71,MBytes,14.3,Mbits/sec,14.3,988
1.76,MBytes,14.8,Mbits/sec,14.8,989
1.53,MBytes,12.8,Mbits/sec,12.8,990
807,KBytes,6.61,Mbits/sec,6.61,991
1.41,MBytes,11.9,Mbits/sec,11.9,992
1.53,MBytes,12.8,Mbits/sec,12.8,993
1.46,MBytes,12.3,Mbits/sec,12.3,994
1.03,MBytes,8.68,Mbits/sec,8.68,995
1.71,MBytes,14.3,Mbits/sec,14.3,996
1.51,MBytes,12.7,Mbits/sec,12.7,997
1.3,MBytes,10.9,Mbits/sec,10.9,998
1.4,MBytes,11.8,Mbits/sec,11.8,999
1.06,MBytes,8.89,Mbits/sec,8.89,1000
1.1,MBytes,9.2,Mbits/sec,9.2,1001
735,KBytes,6.02,Mbits/sec,6.02,1002
776,KBytes,6.36,Mbits/sec,6.36,1003
898,KBytes,7.35,Mbits/sec,7.35,1004
1.1,MBytes,9.26,Mbits/sec,9.26,1005
1.25,MBytes,10.5,Mbits/sec,10.5,1006
1.36,MBytes,11.4,Mbits/sec,11.4,1007
1.16,MBytes,9.72,Mbits/sec,9.72,1008
1.23,MBytes,10.3,Mbits/sec,10.3,1009
1.78,MBytes,14.9,Mbits/sec,14.9,1010
2.25,MBytes,18.9,Mbits/sec,18.9,1011
2.66,MBytes,22.3,Mbits/sec,22.3,1012
2.55,MBytes,21.4,Mbits/sec,21.4,1013
2.41,MBytes,20.3,Mbits/sec,20.3,1014
2.16,MBytes,18.1,Mbits/sec,18.1,1015
2.24,MBytes,18.8,Mbits/sec,18.8,1016
1.92,MBytes,16.1,Mbits/sec,16.1,1017
1.64,MBytes,13.8,Mbits/sec,13.8,1018
584,KBytes,4.79,Mbits/sec,4.79,1019
722,KBytes,5.91,Mbits/sec,5.91,1020
730,KBytes,5.98,Mbits/sec,5.98,1021
791,KBytes,6.48,Mbits/sec,6.48,1022
689,KBytes,5.64,Mbits/sec,5.64,1023
988,KBytes,8.09,Mbits/sec,8.09,1024
331,KBytes,2.71,Mbits/sec,2.71,1025
132,KBytes,1.08,Mbits/sec,1.08,1026
63.5,KBytes,520,Kbits/sec,0.52,1027
108,KBytes,888,Kbits/sec,0.888,1028
338,KBytes,2.77,Mbits/sec,2.77,1029
456,KBytes,3.74,Mbits/sec,3.74,1030
443,KBytes,3.63,Mbits/sec,3.63,1031
578,KBytes,4.73,Mbits/sec,4.73,1032
520,KBytes,4.26,Mbits/sec,4.26,1033
632,KBytes,5.18,Mbits/sec,5.18,1034
862,KBytes,7.06,Mbits/sec,7.06,1035
764,KBytes,6.26,Mbits/sec,6.26,1036
914,KBytes,7.49,Mbits/sec,7.49,1037
1,MBytes,8.41,Mbits/sec,8.41,1038
1.43,MBytes,12,Mbits/sec,12,1039
1.65,MBytes,13.8,Mbits/sec,13.8,1040
1.1,MBytes,9.25,Mbits/sec,9.25,1041
1.1,MBytes,9.23,Mbits/sec,9.23,1042
1.13,MBytes,9.49,Mbits/sec,9.49,1043
1.23,MBytes,10.3,Mbits/sec,10.3,1044
1.07,MBytes,8.94,Mbits/sec,8.94,1045
1.11,MBytes,9.34,Mbits/sec,9.34,1046
1.06,MBytes,8.93,Mbits/sec,8.93,1047
955,KBytes,7.82,Mbits/sec,7.82,1048
701,KBytes,5.74,Mbits/sec,5.74,1049
910,KBytes,7.45,Mbits/sec,7.45,1050
